1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,Class
1.1105,7.4207,0.33335,0.92052,1.1819,34.058,0.56595,5.0117,0.33327,0.84787,0.96059,3.323,0.2222,0.58895,0.35119,1.1601,4.7577,134.95,2.4714,74.207,0.0082089,0.21516,6.36E-05,0.001599,0.0029179,0.081297,2.31E-05,0.00061673,1.6173,7.4305,0.33334,0.96398,1.2915,36.468,0.63488,5.3618,0.33327,0.92962,1.209,3.5009,0.2222,0.63109,0.41339,1.2074,5.0679,144.18,2.6061,77.544,0.0084188,0.25171,6.92E-05,0.0019128,0.0030013,0.090583,2.51E-05,0.00070295,0.6413,7.4315,0.33372,0.92552,1.2754,32.324,0.60326,4.7603,0.33333,0.85661,1.0901,2.7957,0.22225,0.59361,0.38359,1.0238,5.0398,127.74,2.7004,73.047,0.0092781,0.20778,7.47E-05,0.0015065,0.0032172,0.078857,2.65E-05,0.00058393,1.0724,7.4394,0.33474,0.87945,1.1093,33.109,0.53858,4.9065,0.33332,0.77344,0.86486,2.9063,0.22228,0.54983,0.32812,1.0497,4.4186,130.84,2.402,74.369,0.0086532,0.18318,6.76E-05,0.00132,0.0029755,0.073399,2.38E-05,0.00053962,0.6604,7.2668,0.27166,0.9556,0.70355,25.302,0.35391,3.9678,0.20357,0.91457,0.3518,3.3464,0.15464,0.62313,0.18161,1.1661,2.7863,99.733,1.8005,58.842,0.0072666,0.19773,5.30E-05,0.0014305,0.0023325,0.070151,1.75E-05,0.00051953,0.49549,7.3957,0.24022,0.99421,0.87451,34.018,0.41606,5.1279,0.16899,0.98839,0.511,3.8081,0.13341,0.66089,0.21822,1.2852,3.4866,134.58,2.165,73.017,0.0077746,0.24852,5.57E-05,0.0018886,0.002659,0.088351,1.95E-05,0.00068597,1.1089,7.4264,0.24757,0.99016,0.98626,36.592,0.44298,5.4444,0.18265,0.98039,0.58462,3.696,0.14103,0.65687,0.23977,1.2571,3.8775,144.77,2.2785,77.38,0.0087603,0.25988,6.34E-05,0.0019845,0.0029665,0.092423,2.20E-05,0.00072083,0.47635,7.4475,0.33339,0.97531,1.1961,39.309,0.56654,5.7751,0.33329,0.95132,0.96265,3.5814,0.2222,0.64216,0.35163,1.2279,4.7801,155.54,2.4901,81.96,0.0093113,0.26855,7.38E-05,0.0021155,0.0031872,0.096236,2.58E-05,0.00077334,2.3573,7.4345,0.32063,0.97392,1.3166,36.631,0.63831,5.3846,0.30843,0.94906,1.2222,3.4503,0.20967,0.64097,0.41636,1.195,5.194,144.98,2.6587,78.04,0.0091206,0.26302,7.54E-05,0.0020263,0.0031701,0.093574,2.67E-05,0.00073603,2.1725,7.4335,0.32424,0.97047,1.3058,36.642,0.63659,5.3864,0.31538,0.94257,1.2156,3.462,0.2132,0.63759,0.41473,1.1979,5.32,145.03,2.7043,78.067,0.0094126,0.26299,7.79E-05,0.0020267,0.0032588,0.093561,2.75E-05,0.00073619,2.3229,7.4341,0.32174,0.97261,1.3115,36.63,0.63724,5.3846,0.31063,0.94659,1.2181,3.4535,0.21077,0.63968,0.41533,1.1958,5.2545,145.03,2.6605,78.013,0.0091875,0.26084,7.64E-05,0.0019892,0.0031894,0.092765,2.70E-05,0.00072255,2.3428,7.4349,0.31911,0.975,1.3173,36.633,0.63811,5.3849,0.3055,0.95112,1.2213,3.4464,0.20817,0.642,0.41616,1.194,5.1841,144.92,2.6223,78.081,0.0090676,0.26094,7.48E-05,0.0019884,0.0031573,0.092799,2.66E-05,0.00072223,2.2137,7.4338,0.32298,0.97118,1.3058,36.632,0.6361,5.3849,0.31296,0.94389,1.2137,3.4573,0.21198,0.63828,0.41424,1.1967,5.2079,145.03,2.6554,78.013,0.0091377,0.26084,7.48E-05,0.0019892,0.0031662,0.092765,2.65E-05,0.00072255,2.3062,7.4338,0.32302,0.9718,1.3112,36.636,0.63758,5.3854,0.31306,0.94506,1.2194,3.4575,0.21201,0.63889,0.41566,1.1968,5.2069,145.03,2.6485,78.013,0.0091339,0.26084,7.48E-05,0.0019892,0.0031652,0.092765,2.64E-05,0.00072255,1.7953,7.4331,0.32559,0.96904,1.3,36.652,0.63556,5.3879,0.31801,0.93986,1.2118,3.4686,0.21452,0.63619,0.41379,1.1995,5.217,145.32,2.6304,78.121,0.0092411,0.26104,7.66E-05,0.0019925,0.0031975,0.09284,2.70E-05,0.00072375,2.2967,7.4352,0.32108,0.97627,1.3225,36.64,0.63925,5.3859,0.30932,0.95352,1.2258,3.4438,0.2101,0.64322,0.41729,1.1934,5.2881,145.21,2.6894,78.202,0.0091207,0.26126,7.48E-05,0.0019919,0.003177,0.092915,2.66E-05,0.00072351,2.3304,7.4345,0.32022,0.9736,1.3117,36.628,0.63687,5.3841,0.30767,0.94847,1.2166,3.4493,0.20927,0.64066,0.41495,1.1947,5.1922,144.84,2.6582,78.034,0.0091112,0.26082,7.53E-05,0.0019872,0.0031679,0.092754,2.67E-05,0.00072182,0
3.0572,6.6744,1,0.68579,7.5053,22.464,2.4364,3.7516,1.0026,0.47021,3.9633,1.8809,0.6667,0.37858,1.3229,0.75715,30.028,89.347,15.024,55.225,0.098346,0.065613,0.00082159,0.00042617,0.027148,0.034277,0.00023288,0.00022651,2.9951,6.6499,0.83532,1,7.1681,24.859,2.2956,4.1806,0.70002,0.9998,2.7401,2.9275,0.50901,0.6666,1.0027,1.0664,28.819,98.39,15.377,56.828,0.09878,0.18926,0.00080043,0.0013705,0.027476,0.067194,0.0002286,0.00049775,3.0182,6.5629,0.64193,1,4.522,18.242,1.4447,3.1463,0.415,0.9998,1.1067,2.2146,0.34297,0.6666,0.51657,0.89404,17.936,71.993,11.816,46.384,0.048708,0.14796,0.00034278,0.0010195,0.01565,0.052427,0.00011315,0.00037023,2.5437,6.6528,1,1,5.3427,25.787,1.845,4.3326,0.99979,0.9998,2.0302,3.1094,0.66659,0.6666,0.85125,1.1113,21.399,102.03,12.458,57.697,0.057031,0.1954,0.00043264,0.0014449,0.017776,0.069423,0.00013831,0.00052478,2.4529,6.6669,1,0.7404,4.1565,22.581,1.5238,3.7789,0.9998,0.54808,1.612,2.1923,0.6666,0.42468,0.75999,0.84936,16.325,89.753,10.101,54.774,0.031425,0.081135,0.00022617,0.00053565,0.011132,0.039191,8.21E-05,0.00026353,2.7411,6.6383,0.95428,1,7.1827,30.407,2.3659,5.124,0.91064,0.9998,2.81,3.7604,0.62159,0.6666,1.0305,1.2736,28.666,120.78,15.614,62.707,0.054985,0.20935,0.00041862,0.0016371,0.01924,0.074503,0.0001497,0.00059466,2.9912,6.5799,1,0.97419,8.1262,27.939,2.6212,4.7724,0.99983,0.94886,3.8476,3.6012,0.6666,0.64096,1.295,1.2327,32.312,110.42,16.435,58.363,0.06168,0.18446,0.00049558,0.0014226,0.021097,0.067398,0.00017313,0.0005306,2.8644,6.6643,1,0.80187,7.6603,25.157,2.5259,4.2123,1.0001,0.64287,3.9542,2.426,0.6666,0.47866,1.3217,0.91673,30.974,99.718,15.624,57.745,0.059729,0.10598,0.00047802,0.00073065,0.020385,0.047207,0.00016671,0.00033169,3.1075,6.6438,0.72135,1,6.4964,24.032,2.0679,4.0484,0.52172,0.9998,2.0372,2.8214,0.40858,0.6666,0.8032,1.0403,25.928,95.21,14.874,55.737,0.083809,0.18509,0.00065029,0.0013298,0.024199,0.065696,0.00019276,0.00048296,3.0734,6.6473,0.75423,1,6.6893,24.494,2.1344,4.1222,0.57035,0.9998,2.2284,2.8797,0.43663,0.6666,0.85888,1.0546,26.871,97.192,15.055,56.444,0.090419,0.18965,0.00071349,0.0013836,0.025623,0.06735,0.00020762,0.00050251,3.0891,6.6455,0.73429,1,6.5701,24.241,2.0941,4.0817,0.54044,0.9998,2.1114,2.8476,0.41949,0.6666,0.82492,1.0468,25.911,96.397,14.867,56.04,0.085881,0.18855,0.00067033,0.0013732,0.024591,0.066954,0.00019707,0.00049874,3.0955,6.6434,0.71379,1,6.4443,23.981,2.053,4.0403,0.51078,0.9998,1.9945,2.8145,0.40209,0.6666,0.79051,1.0386,25.446,94.816,14.731,55.515,0.08229,0.18453,0.00062852,0.0013247,0.023765,0.065492,0.00018651,0.00048109,3.0686,6.6472,0.74867,1,6.6525,24.474,2.1235,4.1189,0.56204,0.9998,2.1958,2.8767,0.43182,0.6666,0.84944,1.0539,26.396,97.192,14.963,56.444,0.08936,0.18774,0.00070155,0.0013553,0.025328,0.066645,0.00020421,0.00049221,3.0955,6.6457,0.74051,1,6.6117,24.275,2.1064,4.0873,0.54972,0.9998,2.1477,2.8523,0.42478,0.6666,0.83548,1.0479,26.184,96.397,14.902,56.04,0.087141,0.18663,0.00068063,0.001345,0.024903,0.066246,0.00019975,0.00048846,3.0435,6.6491,0.76943,1,6.7745,24.738,2.1656,4.1611,0.59336,0.9998,2.3186,2.9102,0.44992,0.6666,0.88501,1.0621,26.48,97.99,14.939,56.646,0.091642,0.18872,0.00072673,0.0013654,0.025676,0.066999,0.00020901,0.00049588,3.1006,6.6419,0.70212,1,6.3748,23.794,2.0299,4.0106,0.49438,0.9998,1.9301,2.7909,0.39219,0.6666,0.77109,1.0328,25.49,94.031,14.702,55.192,0.082021,0.18341,0.00063118,0.0013144,0.023866,0.065092,0.00018865,0.00047738,3.0799,6.6452,0.72724,1,6.5225,24.202,2.0802,4.0755,0.53015,0.9998,2.0708,2.8422,0.41357,0.6666,0.81311,1.0455,25.656,95.605,14.837,55.838,0.08488,0.18562,0.00066186,0.0013349,0.024338,0.065884,0.0001948,0.0004848,1
0.9722,0,0.89313,1,2.7534,1,1.4033,1,0.79752,0.9998,1.9689,0.9998,0.56265,0.6666,0.80556,0.6666,10.909,4,6.1285,2,0.015373,0.0063329,0.00011036,5.31E-05,0.0061317,0.0022596,4.49E-05,1.93E-05,0.99635,0,0.8414,1,3.0508,1,1.5293,1,0.70794,0.9998,2.3385,0.9998,0.51457,0.6666,0.89488,0.6666,12.392,4,6.8616,2,0.020925,0.0063329,0.00015619,5.31E-05,0.0076821,0.0022596,5.86E-05,1.93E-05,0.99966,0,0.94204,1,3.6548,1,1.8279,1,0.88726,0.9998,3.3407,0.9998,0.60949,0.6666,1.1654,0.6666,14.619,4,7.5882,2,0.020966,0.0062959,0.00016704,5.22E-05,0.0079434,0.0022456,6.45E-05,1.90E-05,0.99945,0,1,0.85921,3.8484,0.85921,1.9249,0.85921,0.99991,0.73809,3.7048,0.73809,0.66662,0.5309,1.2596,0.5309,15.467,3.4368,7.7846,1.8539,0.025535,0.0039623,0.00021078,3.00E-05,0.0090411,0.0016482,7.60E-05,1.27E-05,0.9996,0,1,0.79442,3.8706,0.79442,1.9358,0.79442,0.9998,0.63098,3.7471,0.63098,0.6666,0.472,1.2702,0.472,15.36,3.1777,7.7576,1.7826,0.024937,0.0030882,0.00020369,2.23E-05,0.0088899,0.0013908,7.40E-05,1.02E-05,1.1439,0,1,0.86944,4.0235,0.86944,1.9769,0.86944,0.9998,0.75576,3.9067,0.75576,0.6666,0.54041,1.3101,0.54041,16,3.4777,8.0808,1.8649,0.025642,0.0041126,0.00021148,3.14E-05,0.0091413,0.0016904,7.68E-05,1.31E-05,1.1537,0,1,0.87035,4.0244,0.87035,1.9759,0.87035,0.9998,0.75736,3.9032,0.75736,0.6666,0.54126,1.3092,0.54126,15.839,3.4814,7.9798,1.8659,0.025383,0.0041262,0.00020934,3.15E-05,0.0090505,0.0016941,7.61E-05,1.32E-05,1.0346,0,1,0.93023,3.6001,0.93023,1.7983,0.93023,0.9998,0.86515,3.2336,0.86515,0.6666,0.59807,1.1421,0.59807,14.425,3.7209,7.3939,1.929,0.024434,0.0050763,0.00019337,4.05E-05,0.0086994,0.0019486,7.02E-05,1.58E-05,1.0028,0,0.84058,1,3.036,1,1.5214,1,0.70643,0.9998,2.3142,0.9998,0.51373,0.6666,0.8882,0.6666,12.125,4,6.779,2,0.014152,0.0063329,0.00010211,5.31E-05,0.0060125,0.0022596,4.42E-05,1.93E-05,1.0364,0,0.83872,1,3.0264,1,1.5124,1,0.70345,0.9998,2.2872,0.9998,0.51219,0.6666,0.88078,0.6666,12.103,4,6.7341,2,0.023424,0.0063329,0.00017624,5.31E-05,0.0082073,0.0022596,6.31E-05,1.93E-05,1.02,0,0.8396,1,3.0304,1,1.5166,1,0.70492,0.9998,2.2998,0.9998,0.51295,0.6666,0.88426,0.6666,12.083,4,6.7285,2,0.023302,0.0062959,0.00017515,5.22E-05,0.0081783,0.0022456,6.28E-05,1.90E-05,1.0031,0,0.84054,1,3.0354,1,1.5211,1,0.70637,0.9998,2.3132,0.9998,0.51369,0.6666,0.88791,0.6666,12.125,4,6.7788,2,0.014023,0.0062959,0.00010026,5.22E-05,0.0059565,0.0022456,4.34E-05,1.90E-05,1.0381,0,0.83861,1,3.0255,1,1.5117,1,0.70327,0.9998,2.2851,0.9998,0.5121,0.6666,0.8802,0.6666,12.105,4,6.7347,2,0.023438,0.0062959,0.00017636,5.22E-05,0.0082106,0.0022456,6.31E-05,1.90E-05,1.0191,0,0.83967,1,3.0312,1,1.5171,1,0.70505,0.9998,2.3013,0.9998,0.51302,0.6666,0.88468,0.6666,12.082,4,6.7282,2,0.023295,0.0062959,0.00017508,5.22E-05,0.0081766,0.0022456,6.28E-05,1.90E-05,1.0534,0,0.83777,1,3.0216,1,1.5076,1,0.70185,0.9998,2.2728,0.9998,0.51129,0.6666,0.87677,0.6666,11.984,4,6.7199,2,0.023441,0.0063329,0.00017571,5.31E-05,0.0081969,0.0022596,6.28E-05,1.93E-05,0.99792,0,0.84173,1,3.0448,1,1.5263,1,0.70851,0.9998,2.3293,0.9998,0.51492,0.6666,0.89246,0.6666,12.184,4,6.7975,2,0.023979,0.0063329,0.00018086,5.31E-05,0.0083446,0.0022596,6.43E-05,1.93E-05,1.021,0,0.83952,1,3.0296,1,1.5161,1,0.70479,0.9998,2.2981,0.9998,0.51288,0.6666,0.8838,0.6666,12.084,4,6.7289,2,0.02331,0.0062959,0.00017522,5.22E-05,0.0081802,0.0022456,6.28E-05,1.90E-05,1
10.133,0,1,0.88022,57.266,0.88022,6.3823,0.88022,0.9998,0.77464,3.0929,0.77464,0.6666,0.5505,1.1069,0.5505,227.13,3.5209,128.44,1.8764,0.43348,0.0042747,0.0031607,3.29E-05,0.15391,0.0017352,0.0011479,1.36E-05,10.152,0,0.96575,1,68.066,1,7.5526,1,0.93314,0.9998,3.6281,0.9998,0.63268,0.6666,1.2392,0.6666,270.7,4,142.35,2,0.59604,0.0062959,0.00474,5.22E-05,0.19513,0.0022456,0.0015859,1.90E-05,10.073,0,1,0.89442,66,0.89442,7.4045,0.89442,0.9998,0.79982,3.938,0.79982,0.6666,0.56386,1.3179,0.56386,261.85,3.5777,136.26,1.8915,0.46204,0.0044939,0.0035684,3.50E-05,0.16433,0.0017949,0.0012962,1.42E-05,10.012,0,1,0.7453,67.998,0.7453,7.6142,0.7453,0.9998,0.55535,3.9014,0.55535,0.6666,0.4289,1.3088,0.4289,269.09,2.9812,140.65,1.7266,0.47236,0.0025127,0.003663,1.75E-05,0.16807,0.0012073,0.0013305,8.57E-06,9.9888,0,1,0.44444,54.234,0.44444,6.1032,0.44444,0.9998,0.19749,3.0755,0.19749,0.6666,0.19751,1.103,0.19751,214.52,1.7778,124.38,1.3333,0.41614,0.00043211,0.0029979,2.41E-06,0.14771,0.00035078,0.0010888,1.98E-06,10.215,0,1,0.64642,66.897,0.64642,7.4061,0.64642,0.9998,0.41778,3.7698,0.41778,0.6666,0.34645,1.2759,0.34645,264.47,2.5857,141.84,1.608,0.47393,0.0015712,0.0036203,1.02E-05,0.16856,0.00087214,0.001315,5.75E-06,10.097,0,1,0.67035,61.721,0.67035,6.8777,0.67035,0.9998,0.44928,3.5741,0.44928,0.6666,0.36586,1.2269,0.36586,244.5,2.6814,134.75,1.6375,0.45391,0.0017735,0.0033779,1.17E-05,0.16129,0.00094881,0.0012269,6.37E-06,10.079,0,1,0.83119,63.34,0.83119,7.0651,0.83119,0.9998,0.69074,3.7404,0.69074,0.6666,0.50514,1.2685,0.50514,250.85,3.3248,136.28,1.8234,0.45901,0.0035679,0.0034525,2.65E-05,0.16316,0.0015348,0.001254,1.16E-05,10.206,0,0.96774,1,69.007,1,7.652,1,0.93671,0.9998,3.6675,0.9998,0.63479,0.6666,1.2494,0.6666,271.64,4,142.93,2,0.58382,0.0063329,0.0046473,5.31E-05,0.19299,0.0022596,0.0015696,1.93E-05,10.198,0,0.9581,1,68.54,1,7.6012,1,0.91827,0.9998,3.6052,0.9998,0.62518,0.6666,1.2332,0.6666,270.48,4,142.82,2,0.58443,0.0062959,0.0046426,5.22E-05,0.19302,0.0022456,0.0015667,1.90E-05,10.202,0,0.96377,1,68.798,1,7.6294,1,0.92911,0.9998,3.6423,0.9998,0.63082,0.6666,1.2428,0.6666,271.71,4,142.82,2,0.58513,0.0062959,0.0046539,5.22E-05,0.19335,0.0022456,0.0015714,1.90E-05,10.206,0,0.9699,1,69.089,1,7.6614,1,0.94089,0.9998,3.6822,0.9998,0.63691,0.6666,1.2532,0.6666,274.3,4,143.32,2,0.5864,0.0062959,0.0046817,5.22E-05,0.19393,0.0022456,0.0015819,1.90E-05,10.198,0,0.95954,1,68.581,1,7.6061,1,0.92102,0.9998,3.615,0.9998,0.62661,0.6666,1.2357,0.6666,270.41,4,142.8,2,0.58397,0.0062959,0.0046383,5.22E-05,0.19291,0.0022456,0.0015656,1.90E-05,10.202,0,0.96209,1,68.741,1,7.6229,1,0.92592,0.9998,3.6308,0.9998,0.62914,0.6666,1.2398,0.6666,271.79,4,142.84,2,0.58566,0.0062959,0.004659,5.22E-05,0.19347,0.0022456,0.0015726,1.90E-05,10.192,0,0.95386,1,68.329,1,7.5786,1,0.91019,0.9998,3.5782,0.9998,0.621,0.6666,1.2262,0.6666,272.62,4,142.99,2,0.58828,0.0062959,0.0046801,5.22E-05,0.19422,0.0022456,0.0015789,1.90E-05,10.208,0,0.97381,1,69.3,1,7.6844,1,0.94847,0.9998,3.7078,0.9998,0.64069,0.6666,1.2596,0.6666,274.88,4,143.52,2,0.58638,0.0063329,0.0046848,5.31E-05,0.19401,0.0022596,0.0015835,1.93E-05,10.202,0,0.96571,1,68.864,1,7.6371,1,0.93279,0.9998,3.6551,0.9998,0.63276,0.6666,1.2462,0.6666,271.62,4,142.92,2,0.58368,0.0062959,0.004646,5.22E-05,0.19296,0.0022456,0.0015693,1.90E-05,0
7.8764,1,1,0,44.418,0,6.353,0,0.9998,0,3.8607,0,0.6666,0,1.2985,0,176.17,0,91.01,0,0.29875,0,0.0023758,0,0.1064,0,0.00086306,0,7.8806,1,1,0,47.612,0,6.8028,0,0.9998,0,3.9766,0,0.6666,0,1.3275,0,189.27,0,95.697,0,0.30683,0,0.0025227,0,0.10941,0,0.00091648,0,7.8785,1,1,0,46.154,0,6.5978,0,0.9998,0,3.9158,0,0.6666,0,1.3124,0,182.66,0,93.313,0,0.30305,0,0.0024494,0,0.108,0,0.00088981,0,7.8718,1,1,0,43.083,0,6.1689,0,0.9998,0,3.7873,0,0.6666,0,1.2802,0,170.84,0,88.99,0,0.29455,0,0.002314,0,0.10486,0,0.00084056,0,7.84,1,1,0,39.093,0,5.6396,0,0.9998,0,3.7005,0,0.6666,0,1.2585,0,155.37,0,82.566,0,0.28088,0,0.0021659,0,0.099917,0,0.00078674,0,7.873,1,1,0,42.964,0,6.1502,0,0.9998,0,3.738,0,0.6666,0,1.2679,0,169.79,0,88.949,0,0.294,0,0.0023024,0,0.10466,0,0.00083634,0,7.8643,1,1,0,41.764,0,5.9911,0,0.9998,0,3.9008,0,0.6666,0,1.3086,0,165.6,0,86.727,0,0.28959,0,0.0022511,0,0.10306,0,0.00081771,0,7.8741,1,1,0,41.904,0,5.9968,0,0.9998,0,3.6396,0,0.6666,0,1.2433,0,165.6,0,87.818,0,0.29101,0,0.0022543,0,0.10356,0,0.00081887,0,7.8922,1,1,0,47.555,0,6.7925,0,0.9998,0,3.9685,0,0.6666,0,1.3255,0,188.72,0,95.434,0,0.3065,0,0.0025165,0,0.10929,0,0.00091422,0,7.9007,1,1,0,47.588,0,6.7954,0,0.9998,0,3.9798,0,0.6666,0,1.3283,0,189.27,0,95.737,0,0.30932,0,0.0025664,0,0.11032,0,0.00093238,0,7.8972,1,1,0,47.569,0,6.7935,0,0.9998,0,3.9741,0,0.6666,0,1.3269,0,189.27,0,95.737,0,0.30745,0,0.002524,0,0.10962,0,0.00091695,0,7.8932,1,1,0,47.55,0,6.7916,0,0.9998,0,3.9678,0,0.6666,0,1.3253,0,188.72,0,95.434,0,0.3065,0,0.0025165,0,0.10929,0,0.00091422,0,7.9024,1,1,0,47.589,0,6.7952,0,0.9998,0,3.9826,0,0.6666,0,1.329,0,189.27,0,95.737,0,0.30932,0,0.0025664,0,0.11032,0,0.00093238,0,7.896,1,1,0,47.571,0,6.794,0,0.9998,0,3.9722,0,0.6666,0,1.3264,0,188.72,0,95.434,0,0.3065,0,0.0025165,0,0.10929,0,0.00091422,0,7.9056,1,1,0,47.61,0,6.7975,0,0.9998,0,3.9881,0,0.6666,0,1.3304,0,189.27,0,95.576,0,0.30677,0,0.0025225,0,0.10939,0,0.00091642,0,7.8876,1,1,0,47.538,0,6.7911,0,0.9998,0,3.9715,0,0.6666,0,1.3262,0,188.72,0,95.434,0,0.3065,0,0.0025165,0,0.10929,0,0.00091422,0,7.8987,1,1,0,47.567,0,6.7929,0,0.9998,0,3.9764,0,0.6666,0,1.3275,0,189.27,0,95.737,0,0.30745,0,0.002524,0,0.10962,0,0.00091695,0,0
